url_path,views_total,views_unique
/acqxi/FlirWithFaceDet/tree/github-repo-stats/acqxi,1,1
/acqxi/FlirWithFaceDet/tree/github-repo-stats/acqxi/FlirWithFaceDet/latest-report,1,1
