url_path,views_total,views_unique
/acqxi/FlirWithFaceDet,16,7
/acqxi/FlirWithFaceDet/tree/main/thermal-pi/01-flir,12,2
/acqxi/FlirWithFaceDet/tree/main/thermal-pi,11,2
/acqxi/FlirWithFaceDet/blob/main/thermal-pi/01-flir/pylepton_preview.py,6,1
/acqxi/FlirWithFaceDet/tree/main/thermal-pi/02-calibration,4,2
/acqxi/FlirWithFaceDet/tree/main,2,2
