url_path,views_total,views_unique
/acqxi/FlirWithFaceDet,35,10
/acqxi/FlirWithFaceDet/tree/main/thermal-pi,16,2
/acqxi/FlirWithFaceDet/actions/workflows/github-repo-stats.yml,13,1
/acqxi/FlirWithFaceDet/tree/github-repo-stats,10,1
/acqxi/FlirWithFaceDet/actions,9,1
/acqxi/FlirWithFaceDet/graphs/traffic,7,1
/acqxi/FlirWithFaceDet/tree/main/thermal-pi/01-flir,4,2
/acqxi/FlirWithFaceDet/branches,4,1
/acqxi/FlirWithFaceDet/new/main,4,1
/acqxi/FlirWithFaceDet/tree/main/thermal-pi/02-calibration,3,2
